word,frequency
suspicious,2
digits,2
pac,2
that?),2
byrd],2
insanity,2
fantasize,2
refills,2
wayyyyyyy,2
(remix),2
yeah!),2
parent,2
newest,2
parenthood,2
this),2
man!,2
boos,2
peek,2
cum,2
penthouse,2
dudes?,2
"breathe,",2
"shorty,",2
"rollin',",2
perfecto,2
miles,2
strollin',2
11th,2
7,2
seldom,2
memo?,2
way),2
"demo,",2
"retro,",2
ghosts,2
"collar,",2
metro,2
(young,2
star),2
pimps,2
"mtv,",2
"electro,",2
platinum,2
"rilke,",2
contributorsshow,2
arch,2
annie,2
[intro],2
"critics,",2
fate,2
"some,",2
contributorsu,2
wet,2
company,2
media,2
rewrite,2
(dog),2
[lux],2
transition,2
"fast,",2
[surf],2
jaz,2
labels,2
clark,2
believed,2
sex,2
bed,2
biggs,2
"goes,",2
knee,2
"sure,",2
"hustle,",2
focus,2
e'ry,2
carryin',2
"moms,",2
"jail,",2
dan,2
"""no,",2
"mean.""",2
dapper,2
content,2
hidin',2
centers,2
cat,2
detention,2
"struggle,",2
eminem],2
shells,2
loco,2
tuned,2
chrome,2
eminem,2
steele,2
bother,2
memorize,2
all),2
guts,2
progression,2
knowledge,2
"return,",2
jumpin',2
purpose,2
"whips,",2
woah,2
"chicks,",2
dish,2
latest,2
ben,2
flowers,2
"front,",2
"opera,",2
"loaded,",2
cover,2
they'd,2
license,2
pussy,2
evans],2
racing,2
eh,2
six-fours,2
fuckin'?,2
with?,2
lovin'?,2
needin',2
jog,2
buyin',2
slain,2
spring,2
december,2
peel,2
"battles,",2
"focused,",2
"shape,",2
stretch,2
steele],2
older,2
dna,2
neither,2
diesel,2
kills,2
evisu,2
"through,",2
"shows,",2
fuckers,2
grand,2
"""lost",2
"niggas""",2
"magic,",2
pause,2
record's,2
"credit,",2
robbed,2
sis,2
hon),2
nigga),2
rival,2
"hoes,",2
possibilities,2
seasons,2
knight,2
brunch,2
combin',2
friend,2
"hate,",2
divorce,2
n.w.a.,2
"job,",2
pride,2
kiddie?,2
"shinin',",2
predicted,2
biggest,2
"cole,",2
mention,2
audemar,2
(take,2
"summers,",2
held,2
fam,2
fives,2
"dudes,",2
downfall,2
cd,2
oven,2
sixty,2
bland,2
results,2
"fish,",2
bro,2
garage,2
"taxes,",2
frontin',2
"cousin,",2
"""mo'",2
thomas,2
reasonable,2
"clyde,",2
sidity,2
y,2
"office,",2
"hustler,",2
"worth,",2
contract,2
"movie,",2
script,2
market,2
"age,",2
twenty-fours,2
r,2
mine?,2
cream,2
bleek,2
y'all),2
willie,2
mountains,2
jab,2
"sick,",2
17,2
caskets,2
bully,2
rim,2
rubber,2
"ooh-wee,",2
empire,2
unstoppable,2
"poor,",2
"progress,",2
crossed,2
"bujando,",2
"mine,",2
dame's,2
"quick,",2
buggy,2
give-up,2
phone,2
queue,2
contributorsall,2
incredible,2
"slow,",2
stroke,2
"bastards,",2
heezy,2
oschino,2
meth,2
blowin',2
eddie,2
{beasley,2
starch,2
workin',2
doo,2
"track,",2
keepin',2
bones,2
banquette,2
smarten,2
rihanna],2
presidents,2
created,2
career's,2
wally,2
hole,2
kansas,2
b),2
jobs,2
spark,2
"""baby,",2
(lame),2
blunt,2
frame,2
"stupid,",2
seventy,2
illmatic,2
here),2
rides,2
"wheel,",2
odds,2
message,2
rated,2
contains,2
planet,2
breakin',2
firin',2
"profit,",2
circles,2
finished,2
computer,2
perform,2
slack,2
"rules,",2
skies,2
"bah,",2
victory's,2
westside,2
dates,2
you-know-who,2
time},2
(what’s,2
gaja,2
cousin,2
booth,2
"takeover,",2
memphis,2
chapter,2
tires,2
contributorswhat,2
zoo,2
(uh-uh),2
thirty-three,2
pippen,2
distribute,2
oriole,2
gas,2
beans,2
ripken,2
cage,2
"""nah""",2
pro-am,2
lens,2
"asleep,",2
transferred,2
"soundscan,",2
do?),2
linens,2
huey,2
"hollow,",2
bruce,2
"sexy,",2
promote,2
tribeca,2
pushing,2
lady!,2
crews,2
hittin',2
slip,2
"bully,",2
scheme,2
hollow,2
actavis,2
hollows,2
"army,",2
here!,2
airport,2
drivin',2
dunny,2
"therefore,",2
"bed-stuy,",2
"men,",2
dynasty,2
"dropped,",2
"welcome,",2
parts,2
cane,2
walker,2
introduce,2
limelight,2
the--,2
punch,2
"fine,",2
capri,2
surf's,2
"number,",2
nooo,2
rid,2
hid,2
band,2
deuce-zeros,2
"destruction,",2
shining,2
con,2
rooms,2
arroz,2
"chicken,",2
patient,2
ooh),2
b.i.g.,2
all-all),2
said;,2
"""'bout",2
peru,2
"head,",2
"""what's",2
"it,""",2
"harlem,",2
"see,""",2
"""jealousy""",2
b.i.,2
yourself:,2
designed,2
"agree,""",2
"pills,",2
"self""",2
stoned,2
"said,""",2
"""has",2
"before""",2
"rappers,",2
rough,2
"thing,""",2
"smack,",2
fried,2
"changed,",2
watcher!,2
pranksters,2
shitting,2
shotgun,2
fam',2
hopefully,2
status,2
owners,2
"hit,",2
learnin',2
solo,2
"grip,",2
porsche,2
(holla,2
rocky,2
disrespect,2
press,2
followin',2
"dash,",2
thrill,2
dre,2
like[bridge:,2
"contributorsgirls,",2
103,2
forced,2
re-write,2
chief,2
indian,2
"gats,",2
lionz,2
lyin',2
clearly,2
pile,2
gangrene,2
"seen,",2
twist,2
jeah,2
lack,2
unwrap,2
"before,",2
spanish,2
yup!,2
beloved,2
"get,",2
rewind,2
flower,2
mental,2
"four-five,",2
13,2
contributorssay,2
"(eh,",2
"box,",2
pleasure,2
cnn,2
"giuseppe's,",2
bottoms,2
louboutins,2
"physician,",2
eh),2
"can't,",2
hublot,2
"booth,",2
"my,",2
shun,2
bible,2
o.j.,2
dripping,2
"hill,",2
"form,",2
feeling'll,2
"cutting,",2
"applebum,",2
bonita,2
cracks,2
"cribs,",2
"fun,",2
golden,2
leans,2
d.o.a,2
25,2
sleeping,2
version,2
features,2
away...,2
lets,2
v12,2
woman:,2
montega,2
là,2
je,2
china,2
fleeting,2
medicine's,2
"""better",2
"interfering,",2
12-steps,2
es,2
1/2,2
peak,2
nombre,2
comment,2
"copping,",2
shopping's,2
occur,2
nightly,2
verbally,2
(ashamed...),2
crooked,2
"apologies,",2
bear-hugging,2
thе,2
tearing,2
boats,2
"shame,",2
satisfied,2
versailles,2
picking,2
mirrors,2
"aww,",2
"blessings,",2
world's,2
influence,2
"ocean,",2
"yachting,",2
11,2
popeye,2
same...),2
"(same,",2
opus,2
doctor,2
pain...),2
policies,2
"property,",2
scratch,2
"roth,",2
lambo,2
"trill,",2
plight,2
parlay,2
"wrist,",2
pave,2
riesling,2
partners,2
international,2
concorde,2
scoreboard,2
hyman,2
monopoly,2
"c,",2
reaching,2
"endeavor,",2
ene-mies,2
bb's,2
characters,2
"laughing,",2
suite,2
ke-ke'in,2
throwed,2
ballroom,2
trillion,2
"aw,",2
credit,2
"ho-vi-to,",2
lobby,2
chemo,2
shoots,2
store,2
"blade,",2
"pie,",2
kiddin',2
"be-low,",2
slidin',2
ze-ro,2
toy,2
hola,2
equal,2
"pac,",2
fire's,2
"millions,",2
rap-pap-pap-pid,2
ghee-tto,2
loss,2
g-strolls,2
"pride,",2
b-roll,2
traded,2
[pre-chorus:,2
"easel,",2
boy's,2
pleaded,2
houses,2
contributorsignorant,2
"pace,",2
support,2
ba-by,2
leg-al,2
"free,",2
flyest,2
'cau-cau-cau-cau-cau-cause,2
;,2
hot...,2
ours,2
'cau-cause,2
"""off",2
"bedroom,",2
pigeons,2
y'know,2
"power,",2
aowww!,2
"twice,",2
!,2
regime,2
kurt,2
"randy,",2
"wall""",2
pacino,2
televised,2
vino,2
lansky,2
espy',2
"sport,",2
'i-i,2
hahahah...,2
espy,2
ear,2
sport,2
'gram,2
release,2
an-ces-try,2
effortlessly,2
meyer,2
board,2
"lanky,",2
"three-piece,",2
surrounded,2
brushing,2
"patreezy,",2
contributorsparty,2
d!,2
"shaking,",2
vehemently?,2
speedy,2
immediately?,2
slammin',2
"ceilings,",2
bra,2
biiitch!,2
(​​​​​​​​heading-heading,2
hooks,2
illest,2
stall,2
rolling?,2
lungs,2
ink,2
"grail,",2
helper,2
hamburger,2
mignon,2
filet,2
"j-roc,",2
"today,",2
"memories,",2
vacations,2
faking,2
foiled,2
spoiled,2
aaliyah],2
"sack,",2
"quarterback,",2
wiiig,2
"(pain,",2
sweeeet...,2
contributorssweet,2
poetic,2
"(errr!),",2
victims,2
9-0,2
albee,2
"religion,",2
iller,2
'so?,2
gwaan,2
dreads,2
half-step,2
b.i.?,2
"c.i.,",2
"gangsta,",2
"stuy,",2
bed's,2
"(haha),",2
"influence,",2
brooklyn),2
"(hello,",2
"pendant?""",2
gleam,2
wings,2
"scheming—""you",2
timberland-ed,2
(errr!),2
"brooklyn,""",2
façade,2
ashes,2
fa,2
"wealthy,",2
slaves,2
"masters,",2
"did,",2
rat-tat-tat-tat-tat,2
"bread,",2
knives,2
fruit,2
enjoy,2
challah,2
burnt,2
began,2
study,2
welcomed,2
"leg,",2
talking.,2
–,2
"knowledge,",2
guidance?,2
discussion,2
snatched,2
liver,2
contributorsno,2
hoodies,2
demented;,2
behaving—,2
"(cars),",2
"knocks,",2
nursed,2
taken),2
"taken,",2
"planes,",2
"going?),",2
crazy),2
literally,2
frequent,2
"bruh,",2
(so,2
"(uh-huh),",2
walking,2
2.0,2
contributorshello,2
"blood,",2
scheming,2
frustrated,2
jackers,2
insight,2
glimpse,2
"wheels,",2
health,2
well?,2
berkeley,2
earl,2
21,2
"virginia,",2
"chauffeur,",2
fully,2
chi,2
crazy;,2
"""hi,""",2
among,2
woo!),2
"(and,",2
(place),2
"michael,",2
"(time),",2
"buh-baby,",2
"katrina""",2
"""goodbye,",2
meaning,2
busters,2
this—like,2
"roc!""",2
horry,2
"spray,",2
nore',2
"corners,",2
dinner's,2
"sho',",2
"glass,",2
"chest,",2
freaking,2
teens,2
yay,2
sling,2
oj,2
"rosé,",2
flaws,2
"ice-cold,",2
defrost,2
"porsche,",2
frauds,2
fours,2
"figured,",2
"porsches,",2
51,2
forbes,2
"planet,",2
drugged,2
reveal,2
rumble,2
bastard,2
you:,2
importantly,2
jay-z?,2
women-friend,2
britney,2
portraits,2
"crown,",2
cassie,2
life!,2
hahahahaha...,2
"lukey,",2
skintight,2
like...,2
"swoosh,",2
out!,2
natural,2
"maybach,",2
sweet!,2
vote,2
"d-boy,",2
fortress,2
"cheers,",2
"""l'chaim!""",2
bitches!,2
mitzvahs,2
reserved,2
"projects,",2
orchard,2
relate,2
destiny,2
"heavy,",2
sauce,2
leather,2
pants,2
eulogy,2
draw,2
commercial,2
choices,2
sewer,2
manure,2
maneuvering,2
movements,2
"rolls-royce,",2
stood,2
'roids,2
"toothpick,",2
askin',2
skinny,2
"pastor,",2
"'caine,",2
scott,2
n.y.,2
"rein,",2
loose,2
victim,2
sighed,2
"trouble,""",2
"""stay",2
"minutes,",2
scott],2
like[outro],2
usage,2
categorize,2
putting,2
"lames,",2
pusher,2
badge,2
greed,2
knicks,2
entitled,2
"bag,",2
duffle,2
speech!,2
basic,2
is)...,2
"politics,",2
contributorsroc,2
oh...,2
bloods,2
warn,2
cha?,2
"code,",2
statements,2
snap,2
"caving,",2
dehaven,2
luda's,2
sh*t,2
yessir!,2
"pimpin'""",2
it—fuck,2
contraband,2
stare,2
continents,2
flats,2
housed,2
"best,",2
nas;,2
concert,2
google,2
monuments,2
"sold,",2
dumpling,2
"catalog,",2
cooked?,2
whom,2
"present,",2
baked,2
brag,2
lorraine,2
gully,2
jacob,2
"great,",2
receive's,2
hunt,2
lion's,2
atv,2
substance,2
i'm...,2
sweater,2
outfit,2
irony,2
whips,2
(try),2
"try""",2
"lied,",2
game?,2
"""sorry,",2
brick,2
depart,2
skippin',2
"pub,",2
leg,2
contributorsfallin’,2
reagan,2
oliver,2
"weave,",2
laced,2
burrell],2
heh),2
(ha,2
iran-contra,2
mottola,2
"living?""",2
ask:,2
climax,2
"magic""—that's",2
partied,2
aoww!),2
while;,2
internet,2
"born,",2
"""blue",2
pose,2
(y'all,2
hannah,2
bowels,2
nobu?,2
"tao's,",2
"win,",2
"""pepsi""—that's",2
"chow's,",2
guarantee,2
"taste,",2
the—,2
chairman,2
general,2
"stress,",2
mills.,2
mouths,2
eyeful,2
videos,2
watches,2
"knees,",2
apartment,2
mourn,2
faster,2
skrt,2
ya—,2
"rockstar,",2
"hook,",2
"driven,",2
camaro,2
romello,2
"othello,",2
indict,2
sacred,2
villain,2
fishscale's,2
ape,2
instead,2
pisces,2
sleeves,2
"mclaren,",2
dummies,2
siamese,2
"home""",2
trump,2
jumped,2
abuse,2
yes!,2
congregation?,2
hahahaha,2
sudoku,2
ragging,2
c.o.,2
midget,2
"slipped,",2
taped,2
politically,2
"has-beens,",2
visitors,2
"""amen""",2
"amen,",2
déja,2
amen,2
ha-ya-ya-ya,2
"use-to's,",2
tooth,2
becoming,2
degree,2
karma,2
heifer,2
curtains,2
hurtin',2
squares,2
tellin',2
billionaire?,2
"leathers,",2
circus,2
"southpaw,",2
beige,2
b-boy,2
bailey,2
feedin',2
barnum,2
"brothers,",2
w-h-i-p,2
ringling,2
repetition,2
wins,2
words?,2
grace,2
wristses'll,2
bidness,2
(woooo!),2
shit!),2
"feel,",2
cocaina,2
is!,2
black-owned,2
creole,2
contributorsblue,2
merrily,2
losin',2
belongs,2
sit-up,2
(pot,2
opposite,2
"goodfellas,",2
"applauding,",2
'87,2
(mind,2
"(fallin'),",2
rakim),2
(now,2
final,2
tax,2
profit,2
(never),2
"pull-up,",2
stick-up,2
"map,",2
big'll,2
overdoing,2
is),2
m3's,2
(top,2
woman,2
"hd,",2
stops,2
"convertibles,",2
"scarface,",2
deck,2
tumbling,2
"humbling,",2
tools,2
official,2
"push-up,",2
ill...,2
gravity's,2
nil,2
bid-ness,2
chances,2
commissary's,2
january,2
handy,2
unnecessary,2
ex,2
claus,2
"books,",2
trois,2
damned,2
à,2
mumbling,2
ménage,2
"falling,",2
"who?""",2
200,2
lauryn,2
about?,2
christians,2
jaw,2
thus,2
ticks,2
collar,2
flea,2
"raunchy,",2
throwing,2
repping,2
"gold,",2
aired,2
falls,2
kanye's,2
sig',2
spitting,2
hoffa,2
"fold,",2
freddy,2
'07,2
unlock,2
"cuffs,",2
adu,2
sigel—go!,2
prodigal,2
"fu-ture,",2
ture,2
imus,2
celebretantes,2
why's,2
shadows,2
flames,2
betraying,2
"playing,",2
smellin',2
soulful,2
harm,2
billie,2
uhh...,2
"jean,",2
"roof,",2
ropes,2
heheheembed,2
"kings,",2
entertainment!,2
"pulpittin',",2
pulpittin',2
kidding?,2
"ave.,",2
flushing,2
live?,2
go-go's,2
myrtle,2
kitten?,2
"carter,",2
bermuda,2
triangle,2
refused,2
embarrassed,2
winners,2
trippin',2
"powder,",2
"excellency,",2
ramada,2
estrada,2
wu-tang,2
seed,2
erik,2
"him!""—i'm",2
"disappear,",2
"exchanged,",2
lyor,2
chicks',2
zero,2
follow!,2
thought-provoking,2
monday,2
strangely,2
multiple,2
writer,2
studied,2
hail,2
"or""give",2
a/c,2
"shower,",2
"bossy,",2
negro,2
chuuurch,2
"ceo,",2
"s.c.,",2
"ey,",2
vain,2
"b.r.,",2
whoa!,2
"er,",2
"k-i-double-l-e-r,",2
legs,2
spat,2
happens,2
"sisters,",2
mostly,2
yous,2
captures,2
earlobe,2
niros,2
"maybachs,",2
"laid-back,",2
"d'ussé,",2
sprees,2
"flossy,",2
prolly,2
back's,2
custies,2
sat,2
"days,",2
portion's,2
extorting,2
blige,2
impeccable;,2
illustrious,2
fuss,2
representin',2
nuts,2
enzo,2
"info,",2
flare,2
on-switch,2
"seems,",2
"solipsistic,",2
"tears,",2
duckin',2
"premie,",2
stingin',2
coins,2
"sucks,",2
success?,2
vixen,2
mixin',2
friend's,2
"eye,",2
react,2
destruction,2
porter,2
'posed,2
"artists,",2
piss-poor,2
"homie""",2
mink,2
taxes,2
"wearer,",2
fun,2
fry,2
zillion,2
why?,2
"goodnight,",2
scratchin',2
lucian,2
"grinding,",2
ty-ty,2
burner,2
"burner,",2
"blah""",2
"""blah,",2
masters,2
reply...,2
lining,2
void,2
fill,2
endo-nesia,2
"eastside,",2
"means,",2
dumping,2
sang,2
foreclose,2
"argentina,",2
beamer,2
(damn),2
readin',2
vibes,2
figures,2
"dance,",2
feets,2
ease,2
"pause,",2
ain't!),2
eastside,2
"abroad,",2
sardinia,2
brrap!,2
"ibiza,",2
pizza,2
brrrap!,2
admire,2
secretly,2
like[bridge],2
"act,",2
belongings,2
justify,2
sneak,2
memories,2
"breezy,",2
"ink,",2
contributorssuccess,2
kit,2
beeeitch!,2
mothers,2
jena,2
schools,2
remove,2
approve,2
movin,2
crimes,2
friends',2
tougher,2
gloves,2
duh,2
"knocking,",2
supplies,2
"shhhhh,",2
pack,2
western,2
droughts?,2
cracked,2
jar,2
process,2
"3,",2
exchange,2
predict,2
eiffel,2
racist,2
calling,2
younger,2
essentially,2
absorbed,2
admitting,2
level,2
catching,2
drugs.,2
40/40's,2
hoop,2
"history,",2
average,2
teflon,2
infinite,2
contributorspray,2
defend,2
iniquity,2
40s,2
motown's,2
berry,2
"britney,",2
mix,2
hey-hey),2
owning,2
forgetting,2
"""see",2
threw,2
quest,2
velvet,2
ipod,2
what’s,2
"sentences,",2
life.,2
actually,2
err),2
foxy,2
nauseous,2
writing,2
"professional,",2
mothafucker,2
story's,2
work!),2
at?!,2
runway,2
(oh!),2
"tonight,",2
sneakers,2
owned,2
2013,2
(fricky-fricky,2
gordy,2
gaudy,2
praying,2
"laugh?""",2
thee,2
defense,2
homeroom,2
dresses,2
"ruins,",2
needles,2
"""vroom""",2
irv,2
"truck,",2
friendship,2
mutual,2
"ask,",2
"little""",2
“i’m,2
slight,2
"fast-forward,",2
feelin’,2
"career,",2
pampers,2
hamptons,2
correct,2
freeze-frame,2
fistful,2
"dollars,",2
ignorance,2
blissful,2
strength,2
like[break:,2
"observe,",2
that’s,2
mauris,2
corey,2
"""hey,",2
"world,""",2
claims,2
"cristal,",2
"mad,",2
cloth,2
genovese,2
genesis,2
2002,2
nemesis,2
renaissance,2
incense,2
turntables,2
mother's,2
afro,2
refers,2
vision,2
taps,2
"toes,",2
rolls,2
j's,2
wassup!,2
contradiction,2
mean?),2
(on,2
run),2
punk,2
categories,2
them.,2
huge,2
"""time",2
(gone),2
"droughts,",2
kinks,2
"""this",2
"hova,",2
"""take",2
dealt,2
libertines,2
lou,2
anyway?,2
reed,2
nothings,2
cloud,2
skeet,2
federal,2
"""let",2
fallen,2
"if,",2
"fentanyl,",2
doom,2
fenty,2
"""shook",2
problems,2
data,2
"dark""",2
"""blood",2
dilla,2
invokes,2
grizzly,2
"jones,",2
'ye?,2
"good""",2
jimi,2
hendrix,2
"""san",2
served,2
"""she",2
works,2
"mary""",2
flaming,2
hundreds,2
tactics,2
"lane,",2
"yeah-yeah-yeah,",2
yay-yer,2
haters?,2
john,2
julian,2
casablancas,2
sweatshirt,2
mamis,2
"2""",2
"""talkin'",2
dylan,2
smiths,2
click,2
dear,2
company.,2
"100,",2
nails,2
"lebron,",2
bumping,2
outlaw,2
signed,2
"rihanna,",2
recordin',2
sirens,2
producer,2
loving,2
(uhuu),2
assault,2
worked,2
stone,2
music's,2
hudson,2
chuck,2
clichés,2
yeah?,2
basically,2
cliché,2
jay),2
"lifetime,",2
slippery,2
entendre,2
"""there's",2
milk,2
determined,2
i’ll,2
"""heart",2
"""helicopter""",2
bird,2
shit!,2
floyd,2
cole],2
ledge,2
prodigy,2
[chorus,2
criminally,2
parallel,2
"""if",2
"records,",2
evade,2
ability,2
"stove,",2
"vision,",2
"ambition,",2
"term,",2
"piece,",2
"words,",2
"drawn,",2
adidas,2
"pitch,",2
ironies,2
cheer,2
forth,2
folk,2
"course,",2
skirt,2
louis,2
time's,2
bimmers,2
beauty,2
backing,2
geah...,2
steaming,2
rumors,2
"wealth,",2
radio,2
film,2
"brand,",2
footprints,2
i’ve,2
"flavor,",2
dues,2
nickel,2
"muttley,",2
blurred—,2
were—what,2
harvard,2
pray?,2
guides,2
sad,2
la-z-boy,2
mound,2
thy,2
ruff,2
cop?,2
righteousness,2
zimmerman,2
oppression,2
profession,2
"aim,",2
stainlesses,2
egg?,2
connect?,2
shamelessness,2
"nigeria,",2
continued,2
imagination,2
"wassup,",2
tickle,2
event,2
alpo,2
youngins,2
anuses,2
"lay,",2
endure,2
wassup),2
f,2
first?,2
kidnap,2
russa,2
"shut,",2
dreamin’,2
'paper,2
flourishes,2
"beverages,",2
iyanla:,2
old.,2
"celestial,",2
"apple,",2
"only,",2
arrested,2
refreshing,2
ahh!,2
possession,2
"victim,",2
beg,2
depeche,2
decimals,2
childhood,2
ski,2
"move!""",2
"colleek,",2
"sadly,",2
treasure,2
"""yeah,",2
"""huh?""",2
plane.,2
"trunk,",2
fucks,2
dime,2
"yeah""",2
dearest,2
hoping,2
convince,2
"""or",2
growth,2
florida,2
hiphopdx.,2
consignment,2
allows,2
"rides,",2
liking,2
"move!"")",2
"sixes,",2
"(""don't",2
re-introduce,2
speaky,2
"cash,",2
bomb,2
dmx.,2
removed,2
"professionals,",2
inspired,2
looks,2
bagging,2
month,2
kareem,2
"temper,",2
didn’t,2
"outside,",2
processed,2
hopes,2
widow,2
"corrupt,",2
itching,2
ceo,2
"rappin',",1
audience,1
"park',",1
butters,1
leadership,1
i's,1
"recording,",1
ali,1
"spider-man,",1
sorry!,1
nugget,1
believing,1
chopper,1
obsolete,1
"lux,",1
surprise,1
"surprise,",1
lame?,1
girlfriend's,1
showers,1
"prisonеrs,",1
24,1
just...space,1
dominant,1
"2g's,",1
(rain),1
"pure,",1
(pal),1
"pregnant,",1
joinin',1
disowned,1
powers,1
mamba,1
til,1
"gutter,",1
caused,1
nuttin,1
"emergency,",1
tossed,1
ya's;,1
ni-,1
"superman?""",1
strengthening,1
72,1
leaned,1
disdain,1
reliable,1
gordon,1
towards,1
"lean.""",1
releasing,1
spending,1
"""stand",1
emotional,1
shattered,1
favor7embed,1
smokin',1
bathroom,1
deceased,1
want?),1
ninety-six,1
(surf,1
breeds,1
pro-jectic,1
light-skinned,1
papa's,1
penalty,1
envy,1
"war-hova,",1
"explained,",1
justice,1
there-,1
'pose,1
payment,1
short),1
brushes,1
drought,1
seventeen,1
"gyeah,",1
alliances,1
offering,1
‘head,1
bitchеs,1
likego,1
"summer,",1
"nell,",1
men),1
"spiritual,",1
wrld?,1
"lazer,",1
"child-like,",1
sup,1
"sneakers,",1
hollow?,1
(major,1
contributorsmiss,1
"seem,",1
babyembed,1
nigel,1
arrieta:,1
child's,1
hangin',1
lyricsjake,1
ft.,1
walk-up,1
(plane),1
activist?,1
restarted,1
shower,1
"k,",1
restored,1
(axe),1
"hustlas""",1
contributors2015,1
ohh..1embed,1
"playboys,",1
up..,1
"""but",1
"hov'""",1
ironic,1
activist,1
ando,1
soooo,1
castro:,1
starlin,1
remaining.,1
:45,1
loosen,1
chainz),1
(2,1
bryant:,1
kris,1
fighters).,1
"party-hop,",1
superman,1
mo).,1
no),1
(foo,1
package,1
"""hurry",1
everlong,1
"verb,",1
(n-n-n-n-no,1
baxter:,1
rashad,1
missy's,1
(pretty,1
tim,1
ey),1
jack'ed,1
"banquette,",1
(mahomes),1
desert,1
32,1
starve,1
that..,1
(fortnite),1
brothers),1
overcome,1
(whining,1
"emotion,",1
weak,1
jealousy,1
bankhead,1
eagles,1
move?,1
dude's,1
til’,1
remark,1
"dom,",1
"15,",1
"ese's,",1
pastors,1
"kobe,",1
krug,1
"kody,",1
underdog,1
"cape,",1
splash,1
tobey,1
"infant,",1
alter,1
au,1
"faith,",1
"nigga""",1
"(nicholson)""",1
nickle,1
"""for",1
minds,1
"brook,",1
actavis?,1
"facts,",1
"talent,",1
strapped,1
maniac,1
lord's,1
"notoriously,",1
lake,1
drowned,1
starved,1
whack,1
applications,1
"pound,",1
"clown,",1
"payback,",1
assignment,1
back?,1
burners,1
permit,1
lux-ury,1
learners',1
earned,1
"contraire,",1
designin',1
snub,1
relyin',1
"foot,",1
"we,",1
"rim,",1
bunched,1
blackin',1
raider,1
twenty-three,1
cap'n,1
way;,1
me?),1
"kidding,",1
raina,1
im-mortal,1
kombat,1
metaphors,1
rice,1
"honestly,",1
vegetable,1
them;,1
"funny,",1
cops'll,1
"wings,",1
suge,1
muh'fucker,1
"am""",1
pushed,1
"""okay,",1
room;,1
contributorslost,1
"98%,",1
so?,1
fit?,1
nwx,1
sticks?,1
claimed,1
skater,1
scarface],1
differ,1
jordies,1
ars',1
"glock,",1
electric,1
slide,1
quarties,1
"conversary,",1
catches,1
instinct,1
prefers,1
"40s,",1
peace!10embed,1
shorties,1
radius,1
know),1
rankin',1
92,1
(yeah,1
headboard,1
2k,1
parents)14embed,1
"muh'fucker,",1
raiden,1
mass,1
"received,",1
(liquor),1
unfertile,1
"than,",1
sun'll,1
"rope,",1
"saloon,",1
changes,1
"plot,",1
beverage,1
games,1
unnecessarily,1
"bloom,",1
lovely,1
brainless,1
shallow,1
today...for,1
rothstein,1
gathered,1
plant,1
papi,1
dearly,1
ditch,1
grounded,1
(poppy),1
nosey,1
sigel,1
"flossin',",1
planted,1
wars,1
fused,1
platoon,1
chinks,1
"hov!""",1
"""there",1
"script,",1
(r.i.p.),1
critical,1
"crip,",1
"crypt,",1
parted,1
tools?,1
relax,1
slanders,1
"chisel,",1
chippin',1
"draw,",1
patterns,1
carpet,1
j-lo,1
daze,1
(arm,1
hammer),1
"boys,",1
syringe,1
interests,1
stayed,1
blessing,1
issued,1
hockey,1
"neighborhood,",1
passerbys,1
2-3,1
settings,1
seriously,1
"ninety-six,",1
(soil),1
"james,",1
conversations,1
paused,1
"squeeze,",1
partly,1
(disable),1
eyez,1
belief,1
"finally,",1
she'll,1
brave,1
"misery,",1
assure,1
positive?,1
obvious,1
lobbyist,1
aww,1
reserves,1
"occupant,",1
"pen,",1
looo-oooo-oooo-oooo-oooo-ove,1
"ooooh,",1
"dare,",1
two-three,1
newer,1
"hamptons,",1
(modem),1
(uh-huh!),1
addressing,1
"rugged,",1
"raw,",1
scientist,1
think...,1
fourteen,1
peach,1
winter's,1
hеar,1
(troubleshooting),1
"turn,",1
alike,1
snowflake,1
approached,1
forward,1
gеtting,1
"""young",1
"slurring,",1
burden,1
(wirin'),1
lyrically,1
purring,1
lawn),1
"patron,",1
mowed,1
"cuz""",1
like[chorus,1
looooove,1
couch,1
fashioned,1
(ow!),1
savage,1
"critic,",1
"lip,",1
plotting,1
"defense,",1
snapping,1
shotta,1
agents,1
jippers,1
quarter-ounces,1
"narrative,",1
politics,1
mustard,1
"flippers,",1
dialogue,1
guarding,1
"conspirin',",1
blazettes,1
is-,1
"acres,",1
chimin',1
sunnyside,1
playin'?,1
"continues,",1
"southside,",1
sweep,1
deserved,1
skip,1
gossipin',1
creek,1
ottoman,1
incompetent,1
(uh!),1
49,1
man...embed,1
[outro]3embed,1
"h.o.v.a.,",1
stingy,1
leadin',1
school?,1
"shopping,",1
monitorin',1
a-willing,1
haul,1
cork,1
almighty,1
erase,1
narrative,1
"clone,",1
king's,1
page?,1
era?,1
back!,1
never!,1
document,1
chompin',1
"blazer,",1
bein,1
(omega).,1
bundle,1
"blahnik,",1
refund,1
rapid,1
fast),1
(quick,1
wrapped,1
one!),1
goin,1
ay8embed,1
84,1
dupri],1
soo!,1
who?,1
ultrasonic,1
armand,1
sped,1
messin,1
"glove""",1
"cheeks,",1
(chill!),1
yo-yo,1
tunnel,1
chumps,1
person12embed,1
"hours,",1
hon'!,1
froze,1
hood?,1
machine,1
smacked,1
sketched,1
rrrr),1
perla,1
"(grrrr,",1
'r',1
assante,1
you.,1
toys,1
"understand,",1
55,1
crakk,1
heeeere's,1
