word,frequency
(nah,1
understand),1
players,1
their,1
(they,1
"way,",1
"understand,",1
"wack,",1
talkin',1
(yo',1
tore,1
fool),1
lyrics[refrain:,1
mountains,1
rain,1
fountains,1
(come,1
jump,1
-get,1
(uh-with,1
much,1
begin,1
"spin,",1
said),1
sound,1
accountants,1
"like,",1
(just,1
move,1
contributorskeep,1
pursuin',1
5,1
mic,1
"so,",1
doin',1
dead,1
normally,1
1996,1
(cause,1
"said,",1
(lay,1
fix,1
"yuh,",1
"yuh),",1
ours,1
madembed,1
eye,1
"rolled,",1
[refrain:,1
instantaneous,1
bring,1
supposed,1
girl,1
said,1
clique,1
red-eye,1
"terrific""",1
wonder,1
types,1
chase,1
[bridge,1
"clothes,",1
"game,",1
bow-wow,1
think,1
"""boy,",1
saying:,1
name,1
freak,1
already,1
inside,1
twist,1
5:,1
jedi,1
bad,1
self,1
n'em,1
"twist,",1
mackin',1
worked,1
"nasty,",1
least,1
expect,1
drunk,1
trippin',1
walk,1
flippin',1
6:,1
"dippin',",1
yet,1
hoe's,1
"black,",1
nova,1
tried,1
really,1
matter,1
cock,1
hammer,1
jam,1
9-double-m,1
face,1
dance,1
fold,1
boogie,1
bass,1
"over,",1
"music,",1
standing,1
learned,1
catch,1
bar,1
pocket,1
wet,1
full,1
neck,1
dubs,1
use,1
paying,1
hard,1
"gets,",1
regular,1
"fat,",1
send,1
get-back,1
fine,1
contraceptive,1
get-get,1
sprung,1
'cause,1
3],1
low,1
creep,1
around,1
afraid,1
aaron,1
pearl,1
tongue,1
licked,1
shit?,1
eating,1
position,1
fishing,1
wishing,1
"yeah),",1
(do,1
oh-o-o-o-oh,1
"doggystyle),",1
glimpsing,1
working,1
homeboys,1
kind,1
(memory,1
(down,1
2],1
hot,1
sunny,1
month,1
may,1
next,1
homie,1
j,1
instead,1
being,1
"school,",1
i'd,1
rather,1
ditch,1
one-forty-five,1
though,1
"young,",1
taste,1
"you,",1
"one-two,",1
give,1
layin,1
"cut,",1
popped,1
"not,",1
knowin',1
scopin',1
roof,1
red,1
"beam,",1
bulletproof,1
miss,1
dome,1
"jacked,",1
reachin',1
chrome,1
al,1
capone,1
hero,1
mine,1
cops,1
six,1
keys,1
not-,1
near,1
dogpound,1
givin',1
serving,1
i'll,1
more,1
you're,1
no-,1
nothin',1
slangin',1
g-thang,1
dr.,1
live,1
studio,1
noise3embed,1
contributorsfallin’,1
three,1
hangin',1
clinton)],1
(george,1
"jewell,",1
set,1
blue,1
sky,1
"departs,",1
leaves,1
us,1
"row,",1
sink,1
or,1
stay,1
afloat?,1
later,1
"year,",1
"pac,",1
"damn,",1
world,1
business...on,1
frontline....as,1
usual,1
[bloodstone,1
"albums,",1
couple,1
years,1
having,1
(intro),1
lyrics[snoop,1
"'92,",1
"dre,",1
"pound,",1
"rage,",1
"about,",1
start,1
"bitches,",1
few,1
"weed,",1
flyest,1
comes,1
"jealousy,",1
"envy,",1
"destruction,",1
those,1
lines,1
sample],1
foot,1
came,1
again,1
1],1
tonight,1
night,1
betty,1
wright,1
awfully,1
tight,1
finna,1
business,1
fading,1
"pussy,",1
"girl,",1
trip,1
drink,1
"deck,",1
sip,1
drip,1
swing,1
reminiscing,1
yay,1
"nature,",1
other,1
george,1
friends,1
has,1
last,1
laugh,1
nowyou,1
11,1
contributorsdoggystyle,1
lyrics[intro:,1
clinton],1
any,1
famous,1
smooth,1
"macadamian,",1
a.k.a,1
silky,1
slim,1
must,1
that?,1
plenty,1
"cops,",1
"oh,",1
balls,1
dumb-da-ditty-dumb,1
harm,1
"run,",1
ring,1
alarm,1
thought,1
looney,1
tony,1
montana,1
running,1
oops,1
um...,1
"smoothest,",1
"coolest,",1
rudest,1
kamikaze,1
"(ooh,",1
snoop),1
"wishing,",1
gums,1
"split,",1
lips,1
trying,1
em,1
what's,1
going,1
on?,1
"holler,",1
o-zones,1
known,1
quit,1
hoes!,1
ripped?,1
speaking,1
doors,1
nuts,1
chin,1
bitch-ass,1
always,1
"wrecked,",1
"checked,",1
listen,1
"jaws,",1
gun,1
room,1
new,1
before,1
loot,1
cute,1
pull,1
"skirt,",1
’sposed,1
ain’t,1
fun,1
none,1
after,1
stick,1
motivated,1
"heated,",1
gang,1
related,1
"[?],",1
it’s,1
dp,1
floor,1
"drop,",1
panties,1
[refrain],1
inyou,1
4,1
contributorshoez,1
lyrics[intro],1
bi-itch,1
(talk,1
"these,",1
hoes),1
there’s,1
stop,1
ho-ow-ow,1
dick?,1
acting,1
"homie,",1
laid,1
stage,1
"live,",1
"goin',",1
why?,1
sack!,1
nine,1
chow,1
sentenced,1
century,1
mobbin',1
main,1
"9500,",1
mines,1
spittin',1
ol',1
try,1
pass,1
waitin',1
chains,1
"chino,",1
reason,1
cry,1
"alive,",1
right?,1
o'clock,1
wake,1
judge,1
snitched,1
muthafucka,1
gettin',1
shoot,1
he's,1
gotti,1
"fugitive,",1
harrison,1
ford,1
slidin',1
chevy,1
heavy,1
fallin',1
choke,1
loc,1
hideaway,1
bag,1
smoke,1
fuckin',1
wit',1
makin',1
"roll,",1
there,1
biggest,1
roam,1
penitentiaryyou,1
3,1
contributorseat,1
muthafuckas,1
steal,1
flow,1
coolio,1
stepped,1
deceptive,1
using,1
styles,1
contributorssoldier,1
hope,1
burnt,1
seems,1
haven't,1
learnt,1
"knick-knack,",1
patty-whack,1
sleepin',1
regulate,1
startin',1
adapt,1
yard,1
representin',1
"fullest,",1
shank,1
"minute,",1
abiding,1
rules,1
pen,1
"quick,",1
glimpse,1
hittin',1
pushups,1
bigger,1
eight,1
"months,",1
"swole,",1
mind's,1
everyday,1
peopleembed,1
